code,time,buy_no,sell_no,price,vol,amount
000584,94530480,1731791,1747752,6.42,1,642
000584,94539280,1731791,1758024,6.42,1,642
000584,94539390,1731791,1758182,6.42,1,642
000584,94539560,1731791,1758448,6.42,1,642
000584,94545360,1765217,1613425,6.43,1,643
000584,94547280,1731791,1767582,6.42,2,1284
000584,94601310,1784876,1767582,6.42,1,642
000584,94603330,1666699,1787084,6.41,31,19871
000584,94603330,1667959,1787084,6.41,1,641
000584,94603330,1674935,1787084,6.41,15,9615
000584,94603330,1684773,1787084,6.41,1,641
000584,94603330,1688072,1787084,6.41,1,641
000584,94603330,1749971,1787084,6.41,12,7692
000584,94605030,1749971,1789264,6.41,21,13461
000584,94606210,1749971,1790473,6.41,100,64100
000584,94609210,1749971,1794101,6.41,1,641
000584,94625190,1749971,1813065,6.41,19,12179
000584,94630370,1818616,1767582,6.42,7,4494
000584,94630370,1818616,1777130,6.42,3,1926
000584,94631160,1749971,1819638,6.41,47,30127
000584,94636420,1825476,1819638,6.41,1,641
000584,94639460,1829130,1819638,6.41,2,1282
000584,94639580,1829251,1819638,6.41,1,641
000584,94641270,1831215,1819638,6.41,8,5128
000584,94641850,1358748,1831875,6.4,3,1920
000584,94641850,1385434,1831875,6.4,5,3200
000584,94641850,1401764,1831875,6.4,7,4480
000584,94641850,1409330,1831875,6.4,2,1280
000584,94641850,1417577,1831875,6.4,1,640
000584,94641850,1435046,1831875,6.4,5,3200
000584,94641850,1457447,1831875,6.4,2,1280
000584,94641850,1457473,1831875,6.4,1,640
000584,94641850,1457476,1831875,6.4,1,640
000584,94641850,1460459,1831875,6.4,36,23040
000584,94643190,1833611,1819638,6.41,1,641
000584,94647630,1838746,1819638,6.41,10,6410
000584,94706930,1460459,1860605,6.4,10,6400
000584,94712170,1460459,1866203,6.4,50,32000
000584,94713320,1867525,1819638,6.41,5,3205
000584,94721800,1460459,1876383,6.4,4,2560
000584,94721800,1629177,1876383,6.4,14,8960
000584,94721800,1634034,1876383,6.4,6,3840
000584,94721800,1699422,1876383,6.4,24,15360
000584,94721980,1699422,1876595,6.4,29,18560
000584,94726470,1699422,1881416,6.4,13,8320
000584,94730170,1699422,1885286,6.4,1,640
000584,94730250,1699422,1885347,6.4,33,21120
000584,94730250,1699476,1885347,6.4,5,3200
000584,94730730,1699476,1885953,6.4,1,640
000584,94732640,1699476,1887918,6.4,5,3200
000584,94733020,1699476,1888319,6.4,4,2560
000584,94733020,1749256,1888319,6.4,74,47360
000584,94736450,1892074,1888319,6.4,1,640
000584,94746200,1094140,1902428,6.39,11,7029
000584,94746200,1115594,1902428,6.39,1,639
000584,94746230,1902475,1888319,6.4,20,12800
000584,94751470,1908160,1888319,6.4,1,640
000584,94754130,1115872,1911139,6.39,1,639
000584,94754130,1323423,1911139,6.39,4,2556
000584,94754650,1911867,1888319,6.4,13,8320
000584,94758630,1323423,1916438,6.39,16,10224
000584,94804440,1922960,1888319,6.4,8,5120
000584,94807600,1323423,1926578,6.39,8,5112
000584,94807600,1891789,1926578,6.39,10,6390
000584,94807600,1899247,1926578,6.39,1,639
000584,94807600,1924975,1926578,6.39,10,6390
000584,94809160,1928144,1926578,6.39,3,1917
000584,94809260,1928252,1926578,6.39,3,1917
000584,94809380,1928413,1926578,6.39,15,9585
000584,94810950,1930152,1926578,6.39,12,7668
000584,94811380,1930586,1926578,6.39,12,7668
000584,94811400,1930644,1926578,6.39,11,7029
000584,94811400,1930644,1926901,6.39,1,639
000584,94811890,1931130,1926901,6.39,12,7668
000584,94811900,1931164,1926901,6.39,8,5112
000584,94812170,1931459,1926901,6.39,2,1278
000584,94812210,1931503,1926901,6.39,1,639
000584,94812240,1931537,1926901,6.39,1,639
000584,94812260,1931567,1926901,6.39,2,1278
000584,94812290,1931596,1926901,6.39,1,639
000584,94812300,1931602,1926901,6.39,2,1278
000584,94818310,1938450,1888319,6.4,3,1920
000584,94821140,1941509,1888319,6.4,1,640
000584,94821320,1931657,1941760,6.39,5,3195
000584,94821320,1931742,1941760,6.39,2,1278
000584,94821320,1931772,1941760,6.39,2,1278
000584,94821320,1931773,1941760,6.39,2,1278
000584,94821320,1931796,1941760,6.39,1,639
000584,94823530,1944573,1888319,6.4,1,640
000584,94831730,1953767,1888319,6.4,74,47360
000584,94831730,1953767,1890742,6.4,1,640
000584,94831730,1953767,1914811,6.4,1,640
000584,94831730,1953767,1924317,6.4,5,3200
000584,94842410,1965412,1819638,6.41,5,3205
000584,94904460,1958464,1990123,6.4,5,3200
000584,94909910,1958464,1996582,6.4,1,640
000584,94909910,1987568,1996582,6.4,10,6400
000584,94909910,1991888,1996582,6.4,30,19200
000584,94912160,1999214,1996582,6.4,5,3200
000584,94921580,2010670,1996582,6.4,1,640
000584,94923130,1931796,2013016,6.39,1,639
000584,94923130,1931904,2013016,6.39,9,5751
000584,94923130,1934714,2013016,6.39,1,639
000584,94923130,1935100,2013016,6.39,2,1278
000584,94923130,1945742,2013016,6.39,14,8946
000584,94923230,2013176,1996582,6.4,20,12800
000584,94927060,1945742,2018792,6.39,1,639
000584,94927060,1955165,2018792,6.39,1,639
000584,94927360,1958421,2019243,6.39,10,6390
000584,94927360,1961868,2019243,6.39,40,25560
000584,94940430,2036202,1996582,6.4,8,5120
000584,94947060,2044024,1996582,6.4,3,1920
000584,94948160,2045258,1996582,6.4,3,1920
000584,94948170,2045291,1996582,6.4,6,3840
000584,94948520,2045823,1996582,6.4,14,8960
000584,94948600,2045921,1996582,6.4,279,178560
000584,94948600,2045921,2004709,6.4,5,3200
000584,94950180,2045921,2048127,6.4,14,8960
000584,95003570,2064325,1819638,6.41,7,4487
000584,95007380,2070004,1819638,6.41,1,641
000584,95020700,2087413,1819638,6.41,1,641
000584,95021270,2088117,1819638,6.41,5,3205
000584,95030740,2100261,1819638,6.41,4,2564
000584,95030780,2100324,1819638,6.41,2,1282
000584,95033450,2103918,1845000,6.41,4,2564
000584,95033670,2104366,1845000,6.41,3,1923
000584,95033670,2104366,1870760,6.41,3,1923
000584,95040490,2114058,1870760,6.41,10,6410
000584,95048330,2126489,1870760,6.41,87,55767
000584,95048330,2126489,1888768,6.41,3,1923
000584,95048330,2126489,2035222,6.41,8,5128
000584,95048330,2126489,2093451,6.41,3,1923
000584,95049010,2049169,2127807,6.4,10,6400
000584,95049010,2049319,2127807,6.4,7,4480
000584,95055040,2131051,2136961,6.41,1,641
000584,95055040,2133398,2136961,6.41,5,3205
000584,95055040,2135343,2136961,6.41,9,5769
000584,95108080,2154784,1777130,6.42,6,3852
000584,95108080,2154784,1785975,6.42,8,5136
000584,95108080,2154784,1946562,6.42,6,3852
000584,95109170,2156092,1946562,6.42,1,642
000584,95109580,2156746,1946562,6.42,1,642
000584,95110800,2135343,2158457,6.41,25,16025
000584,95110800,2136109,2158457,6.41,3,1923
000584,95110800,2151936,2158457,6.41,1,641
000584,95110800,2151942,2158457,6.41,1,641
000584,95111320,2159146,2158457,6.41,8,5128
000584,95113010,2161538,2158457,6.41,1,641
000584,95115730,2164969,2158457,6.41,1,641
000584,95118820,2168995,2158457,6.41,15,9615
000584,95121390,2172200,2158457,6.41,5,3205
000584,95144180,2182239,2200651,6.41,15,9615
000584,95144180,2183200,2200651,6.41,1,641
000584,95144180,2191333,2200651,6.41,1,641
000584,95153580,2211584,2200651,6.41,4,2564
000584,95203130,2222657,2220296,6.41,10,6410
000584,95203350,2222912,2220296,6.41,30,19230
000584,95203730,2223336,2220296,6.41,17,10897
000584,95205790,2225717,1946562,6.42,1,642
000584,95212600,2223336,2233544,6.41,30,19230
000584,95230650,2254478,1946562,6.42,2,1284
000584,95235810,2260625,1946562,6.42,8,5136
000584,95237170,2262417,1946562,6.42,11,7062
000584,95237170,2262417,1981920,6.42,2,1284
000584,95237170,2262417,2014566,6.42,30,19260
000584,95237170,2262417,2151727,6.42,10,6420
000584,95237170,2262417,2163647,6.42,10,6420
000584,95237170,2262417,2171474,6.42,40,25680
000584,95237170,2262417,2177522,6.42,5,3210
000584,95237170,2262417,1613425,6.43,134,86162
000584,95237170,2262417,1638267,6.43,26,16718
000584,95237170,2262417,1670889,6.43,30,19290
000584,95237170,2262417,1780124,6.43,62,39866
000584,95242390,2226389,2268843,6.41,1,641
000584,95242390,2229377,2268843,6.41,2,1282
000584,95242390,2236600,2268843,6.41,1,641
000584,95242390,2258098,2268843,6.41,3,1923
000584,95242390,2263156,2268843,6.41,3,1923
000584,95245540,2272461,2268157,6.42,12,7704
000584,95254030,2282123,2268157,6.42,9,5778
000584,95300840,2290296,2268157,6.42,1,642
000584,95307690,2298321,2268157,6.42,11,7062
000584,95308590,2299258,2268157,6.42,89,57138
000584,95308590,2299261,2268157,6.42,47,30174
000584,95309620,2300537,2268157,6.42,1,642
000584,95309730,2300793,2268157,6.42,158,101436
000584,95312250,2300793,2303506,6.42,1,642
000584,95312250,2263156,2303506,6.41,9,5769
000584,95312330,2303594,1780124,6.43,1,643
000584,95319750,2303592,2312152,6.42,2,1284
000584,95319750,2307458,2312152,6.42,2,1284
000584,95321180,2313636,2312152,6.42,1,642
000584,95321390,2313847,2312152,6.42,10,6420
000584,95321420,2313898,2312152,6.42,10,6420
000584,95321540,2314070,2312152,6.42,2,1284
000584,95324280,2317279,2312152,6.42,3,1926
000584,95326830,2320227,2312152,6.42,10,6420
000584,95344160,2339248,2312152,6.42,17,10914
000584,95344160,2339248,2323139,6.42,22,14124
000584,95353910,2349545,2323139,6.42,1,642
000584,95408390,2364917,2323139,6.42,10,6420
000584,95408850,2365413,2323139,6.42,1,642
000584,95409240,2365810,1780124,6.43,1,643
000584,95424220,2381434,1780124,6.43,9,5787
000584,95427080,2365413,2384334,6.42,7,4494
000584,95427080,2365826,2384334,6.42,2,1284
000584,95427080,2372292,2384334,6.42,3,1926
000584,95429880,2387201,2384334,6.42,3,1926
000584,95431230,2388799,2384334,6.42,10,6420
000584,95456830,2388799,2415279,6.42,1,642
000584,95458030,2416611,1780124,6.43,1,643
000584,95502390,2388799,2421296,6.42,85,54570
000584,95513620,2433162,1780124,6.43,38,24434
000584,95529210,2450912,1780124,6.43,40,25720
000584,95533160,2455819,1780124,6.43,3,1929
000584,95536160,2459674,1780124,6.43,3,1929
000584,95536890,2461088,1780124,6.43,10,6430
000584,95539920,2464952,1780124,6.43,8,5144
000584,95543730,2469501,1780124,6.43,9,5787
000584,95545470,2471432,1780124,6.43,1,643
000584,95545470,2471432,1849831,6.43,6,3858
000584,95545610,2471633,1849831,6.43,2,1286
000584,95553410,2480249,2306417,6.43,10,6430
000584,95554710,2481828,2306417,6.43,18,11574
000584,95554710,2481828,2343279,6.43,12,7716
000584,95600080,2488850,2343279,6.43,1,643
000584,95600960,2388799,2490006,6.42,1,642
000584,95600960,2390856,2490006,6.42,1,642
000584,95600960,2403117,2490006,6.42,3,1926
000584,95600960,2413795,2490006,6.42,1,642
000584,95600960,2426799,2490006,6.42,5,3210
000584,95607130,2497356,2343279,6.43,13,8359
000584,95607130,2497356,2370202,6.43,3,1929
000584,95607130,2497356,2405179,6.43,34,21862
000584,95607130,2497356,2405198,6.43,30,19290
000584,95607130,2497356,2451090,6.43,2,1286
000584,95607130,2497356,2465253,6.43,18,11574
000584,95609090,2499029,2465253,6.43,1,643
000584,95609110,2499049,2465253,6.43,1,643
000584,95621530,2512121,924322,6.44,1,644
000584,95622050,2499108,2512704,6.43,2,1286
000584,95622050,2499132,2512704,6.43,1,643
000584,95622050,2499390,2512704,6.43,3,1929
000584,95622050,2499531,2512704,6.43,1,643
000584,95622050,2499795,2512704,6.43,2,1286
000584,95622050,2499797,2512704,6.43,1,643
000584,95632240,2523257,924322,6.44,6,3864
000584,95632380,2523354,924322,6.44,4,2576
000584,95632750,2499797,2523751,6.43,1,643
000584,95632750,2502653,2523751,6.43,3,1929
000584,95637970,2502653,2529377,6.43,1,643
000584,95637970,2502681,2529377,6.43,2,1286
000584,95637970,2516200,2529377,6.43,10,6430
000584,95637970,2521118,2529377,6.43,7,4501
000584,95701170,2554255,924322,6.44,1,644
000584,95706750,2521118,2560360,6.43,10,6430
000584,95707270,2560994,924322,6.44,8,5152
000584,95741150,2521118,2596142,6.43,30,19290
000584,95750290,2521118,2605420,6.43,3,1929
000584,95750290,2532563,2605420,6.43,9,5787
000584,95750290,2562894,2605420,6.43,6,3858
000584,95750290,2583452,2605420,6.43,2,1286
000584,95754210,2609208,924322,6.44,1,644
000584,95758270,2613263,924322,6.44,33,21252
000584,95803730,2618711,924322,6.44,25,16100
000584,95808020,2623097,924322,6.44,1,644
000584,95808020,2623097,932583,6.44,50,32200
000584,95808020,2623097,1270898,6.44,5,3220
000584,95808020,2623097,1324492,6.44,90,57960
000584,95808020,2623097,1357918,6.44,2,1288
000584,95808020,2623097,1549624,6.44,12,7728
000584,95808020,2623097,1650835,6.44,1,644
000584,95808020,2623097,1977170,6.44,30,19320
000584,95808020,2623097,2356769,6.44,34,21896
000584,95808020,2623097,2463867,6.44,7,4508
000584,95824450,2639912,826329,6.45,4,2580
000584,95826890,2623097,2642447,6.44,41,26404
000584,95831630,2623097,2647369,6.44,10,6440
000584,95834320,2650375,826329,6.45,10,6450
000584,95834320,2650375,830246,6.45,5,3225
000584,95834320,2650375,860004,6.45,100,64500
000584,95834320,2650375,895475,6.45,20,12900
000584,95834320,2650375,898277,6.45,10,6450
000584,95834320,2650375,900385,6.45,2,1290
000584,95834320,2650375,1049569,6.45,22,14190
000584,95834320,2650375,1062363,6.45,11,7095
000584,95834320,2650375,1153613,6.45,28,18060
000584,95834320,2650375,1216163,6.45,5,3225
000584,95834320,2650375,1384555,6.45,8,5160
000584,95834320,2650375,1389340,6.45,3,1935
000584,95834320,2650375,1416863,6.45,50,32250
000584,95834320,2650375,1516361,6.45,3,1935
000584,95834320,2650375,1599402,6.45,5,3225
000584,95834320,2650375,2158470,6.45,30,19350
000584,95834320,2650375,2322288,6.45,1,645
000584,95834320,2650375,2449935,6.45,68,43860
000584,95834320,2650375,2510280,6.45,80,51600
000584,95834320,2650375,2538398,6.45,9,5805
000584,95834320,2650375,2637527,6.45,20,12900
000584,95838380,2654191,120741,6.46,8,5168
000584,95841820,2657678,120741,6.46,42,27132
000584,95841820,2657678,314698,6.46,7,4522
000584,95847430,2662928,314698,6.46,8,5168
000584,95847430,2662928,451525,6.46,4,2584
000584,95847430,2662928,758317,6.46,1,646
000584,95849260,2664773,758317,6.46,1,646
000584,95854410,2669546,758317,6.46,2,1292
000584,95854420,2669550,758317,6.46,3,1938
000584,95854420,2669552,758317,6.46,2,1292
000584,95854420,2669556,758317,6.46,1,646
000584,95854440,2669589,920242,6.46,1,646
000584,95856120,2671170,920242,6.46,3,1938
000584,95856210,2671277,920242,6.46,6,3876
000584,95856210,2671277,954458,6.46,32,20672
000584,95900570,2675320,954458,6.46,1,646
000584,95900570,2675320,2647173,6.46,20,12920
000584,95900570,2675320,2660061,6.46,5,3230
000584,95900570,2675320,2670553,6.46,10,6460
000584,95900700,2675320,2675469,6.46,5,3230
000584,95902330,2675320,2677050,6.46,20,12920
000584,95906120,2675320,2680592,6.46,57,36822
000584,95906950,2681553,69144,6.47,1,647
000584,95909350,2675320,2683670,6.46,1,646
000584,95910150,2675320,2684589,6.46,6,3876
000584,95910150,2677752,2684589,6.46,1,646
000584,95912340,2677752,2686684,6.46,1,646
000584,95915360,2677752,2689851,6.46,1,646
000584,95916560,2677752,2691056,6.46,6,3876
000584,95916560,2677878,2691056,6.46,1,646
000584,95918140,2692578,2691056,6.46,3,1938
000584,95918140,2692578,69144,6.47,9,5823
000584,95918140,2692578,121550,6.47,3,1941
000584,95918140,2692578,816530,6.47,6,3882
000584,95923270,2697417,2693485,6.46,15,9690
000584,95934730,2708479,2693485,6.46,10,6460
000584,95934730,2708479,2698881,6.46,3,1938
000584,95941620,2715521,2698881,6.46,26,16796
000584,95941620,2715521,2699758,6.46,8,5168
000584,95941620,2715521,2706309,6.46,6,3876
000584,95944300,2718350,2706309,6.46,2,1292
000584,95948040,2650375,2721719,6.45,1,645
000584,95948290,2721972,2706309,6.46,1,646
000584,95949550,2723371,2706309,6.46,1,646
000584,95949550,2723371,2706406,6.46,10,6460
000584,95952190,2650375,2725954,6.45,3,1935
000584,95955790,2650375,2729462,6.45,6,3870
000584,95955790,2652078,2729462,6.45,2,1290
000584,95955790,2652109,2729462,6.45,2,1290
000584,95955790,2652138,2729462,6.45,4,2580
000584,95955790,2652225,2729462,6.45,1,645
000584,95955790,2668025,2729462,6.45,17,10965
000584,95957200,2668025,2730827,6.45,1,645
000584,100000330,2668025,2734121,6.45,1,645
000584,100002530,2668025,2736634,6.45,1,645
000584,100004040,2668025,2738383,6.45,1,645
000584,100004050,2668025,2738392,6.45,1,645
000584,100004150,2668025,2738540,6.45,1,645
000584,100004160,2668025,2738551,6.45,1,645
000584,100004190,2668025,2738585,6.45,1,645
000584,100004220,2738613,2706406,6.46,8,5168
000584,100006300,2668025,2740725,6.45,1,645
000584,100006300,2677186,2740728,6.45,1,645
000584,100006320,2677186,2740747,6.45,1,645
000584,100006480,2683924,2740887,6.45,1,645
000584,100006480,2699468,2740889,6.45,1,645
000584,100009390,2700223,2743971,6.45,1,645
000584,100009430,2700223,2744009,6.45,1,645
000584,100009470,2709274,2744046,6.45,1,645
000584,100009510,2709274,2744081,6.45,1,645
000584,100009540,2734031,2744115,6.45,1,645
000584,100021460,2624398,2755795,6.44,6,3864
000584,100021460,2624408,2755795,6.44,2,1288
000584,100021460,2630412,2755795,6.44,4,2576
000584,100021460,2730804,2755795,6.44,2,1288
000584,100022920,2757496,2755795,6.44,4,2576
000584,100041290,2774944,2755795,6.44,12,7728
000584,100048700,2781735,2762044,6.45,19,12255
000584,100055480,2781735,2788020,6.45,35,22575
000584,100102360,2794127,2706406,6.46,1,646
000584,100106640,2781735,2798081,6.45,5,3225
000584,100109270,2781735,2800628,6.45,1,645
000584,100109430,2781735,2800814,6.45,1,645
000584,100109660,2781735,2801080,6.45,1,645
000584,100109660,2781735,2801082,6.45,1,645
000584,100110760,2781735,2802316,6.45,12,7740
000584,100111060,2781735,2802532,6.45,5,3225
000584,100112250,2781735,2803366,6.45,2,1290
000584,100112360,2781735,2803501,6.45,3,1935
000584,100112390,2781735,2803529,6.45,3,1935
000584,100112460,2781735,2803619,6.45,2,1290
000584,100114970,2805940,2706406,6.46,10,6460
000584,100115330,2781735,2806219,6.45,1,645
000584,100115330,2781735,2806221,6.45,1,645
000584,100115330,2781735,2806226,6.45,1,645
000584,100118350,2781735,2809134,6.45,1,645
000584,100118440,2781735,2809261,6.45,1,645
000584,100118480,2781735,2809289,6.45,1,645
000584,100121170,2781735,2812106,6.45,1,645
000584,100121300,2781735,2812235,6.45,1,645
000584,100121360,2781735,2812319,6.45,1,645
000584,100124290,2781735,2815393,6.45,1,645
000584,100124380,2781735,2815502,6.45,2,1290
000584,100124490,2781735,2815640,6.45,2,1290
000584,100124490,2781735,2815642,6.45,2,1290
000584,100126470,2781735,2817473,6.45,63,40635
000584,100127250,2781735,2818135,6.45,1,645
000584,100127260,2781735,2818143,6.45,2,1290
000584,100127360,2781735,2818235,6.45,2,1290
000584,100127390,2781735,2818261,6.45,2,1290
000584,100127910,2781735,2818921,6.45,19,12255
000584,100128240,2819240,2706406,6.46,14,9044
000584,100129440,2781735,2820197,6.45,5,3225
000584,100129440,2817539,2820197,6.45,9,5805
000584,100136270,2826498,2820197,6.45,8,5160
000584,100144440,2833679,2820197,6.45,1,645
000584,100147480,2836443,2820197,6.45,2,1290
000584,100147480,2836443,2821031,6.45,60,38700
000584,100147480,2836443,2822631,6.45,5,3225
000584,100147480,2836443,2831224,6.45,22,14190
000584,100203990,2836443,2851685,6.45,1,645
