code,time,price,vol,type,order_type,order_no
000584,131941890,6.55,23,2,1,7394857
000584,131942070,6.55,100,2,2,7394960
000584,131958240,6.55,20,2,1,7405139
000584,132001470,6.55,17,2,2,7407004
000584,132004500,6.55,50,2,2,7408880
000584,132006240,6.55,1,2,2,7409806
000584,132007980,6.57,200,2,2,7410924
000584,132019250,6.54,3,2,2,7417572
000584,132035270,6.55,75,2,2,7426208
000584,132040510,6.55,30,2,1,7429280
000584,132041820,6.56,10,2,2,7429995
000584,132042000,6.55,273,2,2,7430095
000584,132050170,6.63,2,2,2,7434729
000584,132050590,6.55,3,2,2,7435000
000584,132120040,6.54,1,2,1,7452025
000584,132120820,6.55,9,2,1,7452435
000584,132131230,6.55,16,2,2,7458800
000584,132131450,6.54,15,2,2,7458953
000584,132134160,6.58,1,2,2,7460471
000584,132142550,6.55,1,2,2,7465024
000584,132148080,6.55,10,2,2,7468099
000584,132154410,6.54,119,2,2,7471919
000584,132155000,6.63,5,2,2,7472266
000584,132155420,6.51,2,2,1,7472487
000584,132155610,6.54,2,2,1,7472621
000584,132157210,6.55,1,2,2,7473574
000584,132200010,6.54,4,2,2,7475395
000584,132207130,6.5,1,2,1,7480216
000584,132208700,6.56,10,2,2,7481103
000584,132213430,6.53,20,2,1,7484174
000584,132221420,6.54,13,2,2,7489022
000584,132235810,6.55,2,2,1,7497668
000584,132247090,6.56,23,2,2,7504354
000584,132247200,6.55,10,2,2,7504434
000584,132253630,6.54,87,2,2,7508686
000584,132257000,6.55,23,2,2,7510830
000584,132307360,6.54,10,2,1,7517809
000584,132318440,6.54,10,2,2,7524810
000584,132323230,6.54,50,2,2,7528060
000584,132324290,6.54,1,2,2,7528677
000584,132336080,6.55,5,2,2,7536035
000584,132346250,6.4,19,2,1,7542837
000584,132404200,6.55,47,2,1,7554052
000584,132405160,6.54,200,2,2,7554749
000584,132406150,6.54,1,2,2,7555346
000584,132406210,6.54,6,2,2,7555379
000584,132406260,6.54,15,2,2,7555432
000584,132406260,6.54,5,2,2,7555444
000584,132406300,6.54,24,2,2,7555471
000584,132406390,6.54,15,2,2,7555530
000584,132407790,6.55,5,2,2,7556513
000584,132411470,6.56,10,2,2,7558829
000584,132416740,6.55,10,2,2,7562219
000584,132417770,6.56,60,2,2,7562771
000584,132417890,6.56,7,2,2,7562884
000584,132424960,6.54,30,2,2,7567933
000584,132436460,6.52,52,2,1,7575011
000584,132438820,6.53,40,2,2,7576697
000584,132443170,6.54,24,2,1,7579917
000584,132444800,6.52,5,2,2,7581159
000584,132446680,6.79,24,2,2,7582535
000584,132447660,6.51,80,2,1,7583172
000584,132447670,6.53,6,2,1,7583179
000584,132452360,6.54,3,2,2,7586610
000584,132500440,6.54,141,2,1,7591764
000584,132503370,6.54,3,2,1,7593784
000584,132503370,6.54,8,2,1,7593785
000584,132509160,6.56,500,2,2,7597434
000584,132511750,6.54,207,2,2,7599149
000584,132512150,6.54,1,2,2,7599419
000584,132512150,6.56,1,2,2,7599420
000584,132519820,6.54,2,2,2,7604579
000584,132526130,6.55,51,2,2,7608877
000584,132535250,6.55,20,2,2,7615171
000584,132553490,6.54,30,2,1,7627837
000584,132555980,6.54,5,2,2,7629395
000584,132559360,6.55,5,2,2,7631766
000584,132600720,6.54,24,2,1,7632697
000584,132606700,6.54,50,2,1,7637285
000584,132607100,6.52,10,2,1,7637610
000584,132617680,6.54,101,2,1,7644943
000584,132617940,6.58,12,2,2,7645117
000584,132618310,6.54,1,2,1,7645353
000584,132618380,6.54,17,2,1,7645415
000584,132628460,6.49,10,2,1,7652540
000584,132642320,6.55,234,2,1,7661731
000584,132650730,6.56,1,2,2,7667598
000584,132653130,6.55,30,2,1,7669040
000584,132703340,6.55,50,2,1,7676011
000584,132704140,6.55,317,2,1,7676550
000584,132706260,6.55,1,2,1,7677985
000584,132712940,6.55,11,2,1,7682862
000584,132716410,6.56,100,2,2,7685076
000584,132716490,6.55,75,2,2,7685140
000584,132718360,6.54,30,2,1,7686358
000584,132719010,6.58,1,2,2,7686806
000584,132722780,6.42,2,2,2,7689286
000584,132724170,6.55,22,2,2,7690239
000584,132732010,6.55,10,2,1,7695792
000584,132734340,6.53,12,2,1,7697209
000584,132740790,6.55,1,2,1,7701299
000584,132747090,6.54,76,2,1,7705586
000584,132752360,6.55,8,2,2,7709195
000584,132754110,6.55,6,2,2,7710292
000584,132754230,6.55,68,2,2,7710366
000584,132754710,6.55,5,2,2,7710755
000584,132754720,6.55,15,2,2,7710760
000584,132754850,6.56,46,2,1,7710832
000584,132754990,6.55,10,2,2,7710934
000584,132757290,6.57,1,2,2,7712420
000584,132808180,6.56,20,2,1,7721152
000584,132809230,6.55,3,2,2,7721887
000584,132809390,6.54,1,2,1,7722042
000584,132809390,6.54,2,2,1,7722043
000584,132810280,6.55,1,2,2,7722877
000584,132811230,6.55,1,2,2,7723544
000584,132811580,6.55,2,2,2,7723779
000584,132814580,6.55,3,2,1,7726358
000584,132822120,6.55,17,2,2,7731717
000584,132827570,6.55,5,2,2,7735641
000584,132829930,6.55,91,2,1,7737473
000584,132830380,6.55,2,2,2,7737865
000584,132836240,6.55,18,2,2,7742699
000584,132847280,6.55,2,2,2,7751986
000584,132847540,6.55,1,2,1,7752219
000584,132855320,6.54,4,2,1,7758713
000584,132904650,6.55,5,2,2,7766513
000584,132908020,6.6,10,2,2,7769017
000584,132916970,6.55,17,2,2,7775162
000584,132917120,6.55,2,2,2,7775238
000584,132918490,6.55,3,2,2,7776073
000584,132921900,6.55,31,2,1,7778297
000584,132923780,6.56,76,2,1,7779405
000584,132924130,6.55,1,2,2,7779597
000584,132933590,6.56,1,2,2,7785808
000584,132933610,6.99,6,2,2,7785846
000584,132934420,6.56,23,2,1,7786348
000584,132935060,6.6,4,2,2,7786661
000584,132936520,6.54,15,2,1,7787459
000584,132937540,6.56,31,2,2,7788159
000584,132939080,6.55,10,2,2,7789090
000584,132944460,6.55,10,2,2,7792203
000584,132944640,6.69,30,2,2,7792303
000584,132952280,6.54,134,2,1,7796837
000584,132954310,6.55,27,2,2,7797904
000584,132954900,6.59,10,2,2,7798343
000584,132955970,6.56,1,2,1,7799007
000584,132956920,6.56,4,2,1,7799489
000584,132957180,6.54,2,2,1,7799641
000584,132957210,6.54,1,2,1,7799666
000584,132957210,6.54,5,2,1,7799667
000584,132957220,6.54,1,2,1,7799669
000584,132957220,6.54,1,2,1,7799674
000584,132957220,6.54,1,2,1,7799676
000584,132957220,6.54,3,2,1,7799677
000584,132957330,6.56,16,2,2,7799749
000584,132957360,6.54,1,2,1,7799774
000584,133003070,6.52,2,2,1,7803130
000584,133003600,6.54,60,2,1,7803538
000584,133007180,6.99,10,2,2,7805622
000584,133007750,6.54,4,2,2,7805952
000584,133013780,6.54,20,2,2,7809857
000584,133023240,6.56,8,2,2,7816030
000584,133023660,6.54,5,2,2,7816231
000584,133024300,6.54,1,2,1,7816639
000584,133027390,6.56,3,2,1,7818457
000584,133041530,6.56,60,2,2,7827155
000584,133048450,6.56,6,2,2,7831362
000584,133049390,6.54,30,2,1,7832037
000584,133051690,6.57,10,2,2,7833326
000584,133054610,6.55,2,2,1,7834910
000584,133057150,6.55,1,2,2,7836363
000584,133100220,6.55,1,2,2,7838173
000584,133100230,6.55,1,2,2,7838184
000584,133100330,6.55,2,2,2,7838235
000584,133100810,6.56,14,2,2,7838581
000584,133100820,6.54,12,2,1,7838587
000584,133102100,6.53,100,2,1,7839345
000584,133103200,6.55,1,2,1,7840019
000584,133103200,6.55,3,2,1,7840021
000584,133103740,6.55,1,2,1,7840477
000584,133103780,6.55,17,2,1,7840503
000584,133106290,6.55,4,2,1,7841876
000584,133106290,6.55,1,2,1,7841878
000584,133109410,6.55,2,2,1,7843796
000584,133113540,6.54,20,2,1,7846276
000584,133114610,6.56,10,2,2,7846763
000584,133115960,6.55,10,2,2,7847596
000584,133116080,6.56,5,2,2,7847665
000584,133116800,6.56,10,2,2,7848031
000584,133124910,6.57,10,2,2,7852516
000584,133144950,6.56,35,2,2,7863826
000584,133148080,6.4,2,2,1,7865460
000584,133148700,6.55,16,2,2,7865862
000584,133149760,6.55,50,2,2,7866501
000584,133155360,6.56,32,2,2,7870012
000584,133156360,6.54,9,2,1,7870549
000584,133201830,6.54,500,2,2,7873619
000584,133203180,6.54,1,2,2,7874393
000584,133220460,6.53,10,2,2,7884240
000584,133227990,6.47,122,2,1,7888393
000584,133230690,6.52,450,2,2,7889983
000584,133233390,6.52,1,2,1,7891483
000584,133244750,6.5,10,2,1,7897913
000584,133244760,6.52,12,2,1,7897924
000584,133249620,6.56,12,2,2,7900637
000584,133305240,6.45,27,2,1,7909144
000584,133306950,6.5,33,2,1,7910087
000584,133308070,6.67,2,2,2,7910666
000584,133311350,6.5,5,2,1,7912359
000584,133314570,6.56,10,2,2,7914096
000584,133329500,6.5,100,2,1,7922282
000584,133333990,6.5,200,2,1,7924908
000584,133338680,6.45,10,2,1,7927362
000584,133338770,6.51,1,2,1,7927408
000584,133344410,6.52,10,2,1,7930412
000584,133351720,6.52,500,2,2,7934257
000584,133352320,6.52,246,2,1,7934663
000584,133354310,6.51,2,2,1,7935644
000584,133355250,6.52,34,2,1,7936175
000584,133355260,6.52,1,2,1,7936184
000584,133357470,6.52,2,2,1,7937165
000584,133405930,6.52,5,2,1,7941971
000584,133410470,6.56,8,2,2,7944414
000584,133413510,6.56,8,2,2,7946226
000584,133415340,6.64,2,2,2,7947210
000584,133418830,6.56,3,2,2,7949161
000584,133425330,6.51,10,2,1,7952725
000584,133429840,6.53,20,2,2,7955077
000584,133430150,6.53,1,2,2,7955267
000584,133435150,6.52,4,2,1,7958202
000584,133439780,6.53,14,2,1,7961104
000584,133443770,6.52,4,2,1,7963490
000584,133444660,6.56,206,2,2,7963929
000584,133448510,6.53,5,2,1,7965903
000584,133451160,6.53,1,2,1,7967164
000584,133451320,6.53,1,2,1,7967303
000584,133452400,6.53,1,2,1,7968029
000584,133454240,6.53,5,2,1,7968983
000584,133454240,6.53,2,2,1,7968984
000584,133457210,6.55,49,2,2,7970689
000584,133457980,6.53,3,2,1,7971281
000584,133458800,6.5,30,2,1,7971740
000584,133459820,6.35,20,2,1,7972355
000584,133500250,6.51,20,2,1,7972694
000584,133512300,6.53,1,2,2,7980163
000584,133513980,6.53,1,2,1,7981155
000584,133514430,6.52,11,2,1,7981371
000584,133523740,6.52,10,2,1,7987612
000584,133538000,6.55,31,2,2,7997335
000584,133545700,6.52,157,2,1,8002538
000584,133553710,6.63,60,2,2,8007606
000584,133604370,6.54,3,2,2,8014843
000584,133610950,6.52,20,2,1,8019847
000584,133621570,6.53,11,2,2,8026690
000584,133626640,6.52,50,2,2,8029849
000584,133626650,6.52,3,2,1,8029866
000584,133628640,6.55,14,2,2,8031185
000584,133631130,6.54,19,2,1,8032695
000584,133633960,6.52,1,2,1,8034382
000584,133646260,6.54,45,2,2,8042264
000584,133648130,6.52,1,2,1,8043271
000584,133648330,6.54,1,2,2,8043365
000584,133653230,6.52,30,2,1,8046587
000584,133654410,6.53,99,2,2,8047214
000584,133655320,6.53,83,2,1,8047960
000584,133657170,6.53,2,2,1,8048978
000584,133657180,6.53,1,2,1,8048987
000584,133657180,6.53,1,2,1,8048989
000584,133657180,6.53,1,2,1,8048991
000584,133657180,6.53,1,2,1,8048993
000584,133657210,6.53,1,2,1,8049015
000584,133657210,6.53,1,2,1,8049017
000584,133657270,6.53,1,2,1,8049043
000584,133657270,6.53,1,2,1,8049049
000584,133657330,6.53,2,2,1,8049087
000584,133657340,6.53,2,2,1,8049092
000584,133657350,6.53,1,2,1,8049099
000584,133657350,6.53,1,2,1,8049121
000584,133657360,6.53,2,2,1,8049130
000584,133657370,6.53,1,2,1,8049137
000584,133657370,6.53,1,2,1,8049139
000584,133657380,6.53,3,2,1,8049143
000584,133657390,6.53,1,2,1,8049151
000584,133657400,6.53,1,2,1,8049157
000584,133657430,6.53,4,2,1,8049170
000584,133657460,6.53,2,2,1,8049199
000584,133657490,6.53,3,2,1,8049218
000584,133657490,6.53,2,2,1,8049222
000584,133657490,6.53,1,2,1,8049223
000584,133657530,6.53,1,2,1,8049246
000584,133657560,6.53,1,2,1,8049261
000584,133657590,6.53,1,2,1,8049299
000584,133657650,6.53,1,2,1,8049332
000584,133657700,6.53,1,2,1,8049372
000584,133657760,6.53,9,2,1,8049412
000584,133658210,6.53,1,2,1,8049695
000584,133659290,6.53,1,2,1,8050367
000584,133659820,6.53,12,2,1,8050625
000584,133700170,6.53,1,2,1,8050885
000584,133700550,6.53,1,2,1,8051167
000584,133700550,6.53,3,2,1,8051170
000584,133703160,6.52,16,2,1,8052750
000584,133703980,6.55,10,2,2,8053248
000584,133706860,6.54,1,2,1,8055000
000584,133709200,6.53,1,2,1,8056308
000584,133717100,6.52,15,2,1,8061265
000584,133717140,6.52,735,2,1,8061282
000584,133717150,6.53,4,2,1,8061284
000584,133718220,6.53,2,2,1,8061849
000584,133718270,6.53,1,2,1,8061869
000584,133720460,6.54,8,2,2,8063471
000584,133731860,6.53,50,2,1,8070276
000584,133736570,6.56,30,2,2,8073416
000584,133744230,6.53,300,2,1,8077727
000584,133748250,6.53,10,2,2,8080218
000584,133751100,6.54,5,2,1,8081918
000584,133751100,6.54,11,2,1,8081920
000584,133751100,6.54,5,2,1,8081922
000584,133751100,6.54,6,2,1,8081924
000584,133751180,6.54,2,2,1,8081983
000584,133751230,6.54,4,2,1,8082038
000584,133751230,6.54,2,2,1,8082040
000584,133751260,6.54,7,2,1,8082048
000584,133751260,6.54,4,2,1,8082050
000584,133751330,6.54,1,2,1,8082141
000584,133751400,6.54,5,2,1,8082197
000584,133751500,6.54,1,2,1,8082285
000584,133751520,6.53,1,2,2,8082316
000584,133751660,6.54,1,2,1,8082438
000584,133751900,6.54,10,2,1,8082588
000584,133751900,6.54,5,2,1,8082590
000584,133751990,6.54,4,2,1,8082661
000584,133753540,6.53,10,2,2,8083507
000584,133754400,6.54,1,2,1,8084047
000584,133754680,6.54,1,2,1,8084268
000584,133754680,6.54,1,2,1,8084272
000584,133754730,6.54,1,2,1,8084339
000584,133759980,6.54,4,2,1,8087634
000584,133800800,6.54,1,2,1,8088327
000584,133809820,6.52,1,2,1,8093886
000584,133818760,6.54,50,2,2,8099354
000584,133829670,6.54,1,2,1,8106108
000584,133830160,6.54,1,2,1,8106406
000584,133844600,6.53,18,2,2,8115162
000584,133910380,6.53,8,2,1,8131701
000584,133910380,6.53,1,2,1,8131704
000584,133911720,6.53,9,2,1,8132429
000584,133912150,6.54,1,2,2,8132727
000584,133923890,6.53,5,2,1,8140266
000584,133924130,6.53,1,2,1,8140404
000584,133930520,6.53,40,2,1,8145081
000584,133937290,6.53,5,2,1,8149335
000584,133945800,6.52,10,2,1,8155388
000584,133948590,6.52,7,2,1,8157684
000584,134001050,6.54,250,2,1,8167311
000584,134003340,6.54,2,2,1,8168788
000584,134003340,6.54,4,2,1,8168794
000584,134012010,6.54,10,2,1,8174720
000584,134012020,6.54,6,2,1,8174727
000584,134012020,6.54,1,2,1,8174728
000584,134013250,6.54,6,2,1,8175795
000584,134015210,6.54,2,2,1,8177060
000584,134015210,6.54,1,2,1,8177062
000584,134015590,6.55,200,2,2,8177406
000584,134016980,6.54,2,2,1,8178334
000584,134017420,6.54,10,2,1,8178585
000584,134021510,6.55,242,2,1,8181380
000584,134025760,6.58,13,2,1,8184173
000584,134055710,6.54,9,2,2,8204518
000584,134058180,6.54,2,2,1,8206009
000584,134110510,6.65,30,2,2,8214823
000584,134123300,6.54,5,2,2,8223296
000584,134128510,6.55,14,2,2,8226649
000584,134133020,6.55,3,2,1,8229460
000584,134147040,6.54,500,2,1,8238720
000584,134147050,6.54,8,2,1,8238721
000584,134147050,6.54,1,2,1,8238722
000584,134152620,6.53,10,2,1,8242440
000584,134155820,6.58,11,2,1,8244549
000584,134158700,6.52,50,2,1,8246460
000584,134207760,6.54,1,2,1,8252240
000584,134208010,6.55,1,2,2,8252406
000584,134213840,6.55,5,2,2,8256158
000584,134215460,6.55,16,2,1,8257132
000584,134219040,6.58,5,2,2,8259440
000584,134223320,6.55,9,2,1,8262126
000584,134229220,6.55,3,2,1,8265573
000584,134232220,6.52,4,2,1,8267494
000584,134232480,6.54,14,2,2,8267649
000584,134237850,6.55,18,2,1,8270953
000584,134253090,6.55,20,2,1,8280701
000584,134253360,6.56,20,2,2,8280855
000584,134304430,6.55,14,2,2,8287900
000584,134308700,6.48,7,2,2,8290620
000584,134310150,6.54,10,2,2,8291494
000584,134310490,6.58,26,2,2,8291746
000584,134315470,6.55,50,2,1,8294968
000584,134317850,6.51,10,2,1,8296381
000584,134318230,6.55,11,2,2,8296594
000584,134318230,6.55,11,2,2,8296596
000584,134318230,6.55,2,2,2,8296609
000584,134318280,6.55,11,2,2,8296635
000584,134318290,6.55,4,2,1,8296643
000584,134318300,6.56,1,2,2,8296652
000584,134318300,6.57,1,2,2,8296653
000584,134318310,6.55,1,2,1,8296664
000584,134323320,6.55,16,2,2,8299587
000584,134325710,6.58,11,2,1,8300991
000584,134335160,6.55,9,2,1,8306231
000584,134335510,6.57,7,2,2,8306410
000584,134344950,6.55,1,2,2,8312007
000584,134344950,6.54,9,2,1,8312010
000584,134344960,6.54,1,2,1,8312012
000584,134401910,6.56,20,2,2,8322338
000584,134404190,6.6,10,2,2,8323777
000584,134407730,6.56,10,2,2,8325987
000584,134409800,6.54,40,2,1,8327185
000584,134411750,6.55,9,2,1,8328164
000584,134412210,6.55,3,2,2,8328479
000584,134412300,6.55,8,2,2,8328585
000584,134412350,6.55,1,2,1,8328626
000584,134412350,6.55,1,2,1,8328628
000584,134416070,6.55,200,2,2,8330859
000584,134418240,6.55,1,2,2,8331929
000584,134423110,6.54,5,2,2,8334814
000584,134433060,6.55,10,2,1,8340015
000584,134434790,6.53,20,2,1,8341090
000584,134440020,6.56,15,2,1,8343961
000584,134440590,6.55,7,2,1,8344245
000584,134451550,6.55,15,2,2,8350484
000584,134454330,6.55,1,2,1,8351911
000584,134455590,6.58,11,2,1,8352642
000584,134514270,6.98,148,2,2,8363398
000584,134516430,6.54,7,2,1,8364750
000584,134516440,6.54,1,2,1,8364755
000584,134516440,6.54,11,2,1,8364758
000584,134517840,6.52,26,2,1,8365552
000584,134521660,6.55,1,2,1,8367885
000584,134522280,6.7,30,2,2,8368290
000584,134526870,6.55,5,2,2,8370707
000584,134534770,6.55,97,2,2,8374976
000584,134539610,6.55,112,2,2,8377400
000584,134542560,6.53,2,2,1,8378970
000584,134543180,6.54,5,2,2,8379360
000584,134553280,6.62,20,2,2,8385096
000584,134557830,6.6,25,2,2,8387725
000584,134558220,6.71,4,2,2,8387952
000584,134601250,6.5,5,2,1,8389816
000584,134603250,6.54,1,2,1,8390925
000584,134603260,6.54,3,2,1,8390931
000584,134603260,6.54,11,2,1,8390932
000584,134603260,6.54,1,2,1,8390945
000584,134603260,6.54,2,2,1,8390950
000584,134604610,6.6,2,2,2,8391805
000584,134607530,6.55,50,2,1,8393361
000584,134613330,6.75,5,2,2,8396250
000584,134618490,6.59,5,2,2,8399088
000584,134625620,6.58,11,2,1,8402849
000584,134629080,6.54,17,2,2,8404603
000584,134630210,6.55,1,2,2,8405147
000584,134632890,6.55,20,2,1,8406508
000584,134643290,6.55,20,2,2,8411629
000584,134643330,6.54,40,2,1,8411658
000584,134651190,6.76,40,2,2,8415519
000584,134656380,6.55,6,2,2,8418364
000584,134701800,6.55,109,2,2,8421250
000584,134736500,6.55,3,2,2,8438144
000584,134740130,6.54,18,2,2,8439982
000584,134745350,6.54,168,2,1,8442476
000584,134748330,6.54,6,2,2,8443754
000584,134755710,6.58,11,2,1,8447331
000584,134802440,6.55,31,2,2,8450751
000584,134805030,6.54,10,2,1,8452122
000584,134808180,6.55,100,2,1,8453803
000584,134809340,6.53,3,2,1,8454346
000584,134839520,6.55,10,2,2,8469205
000584,134848310,6.54,1,2,1,8473845
000584,134848310,6.54,1,2,1,8473848
000584,134848320,6.54,14,2,1,8473853
000584,134848320,6.54,1,2,1,8473854
000584,134851140,6.55,1,2,2,8475457
000584,134851160,6.55,2,2,1,8475466
000584,134851160,6.55,3,2,1,8475470
000584,134851200,6.54,1,2,1,8475536
000584,134851460,6.55,15,2,1,8475848
000584,134857110,6.55,18,2,1,8479135
000584,134900090,6.55,2,2,1,8481175
000584,134903120,6.55,1,2,1,8483085
000584,134903900,6.55,6,2,1,8483729
000584,134908000,6.54,50,2,1,8486059
000584,134911040,6.55,300,2,1,8487997
000584,134912190,6.55,2,2,1,8488612
000584,134912200,6.55,11,2,1,8488617
000584,134912200,6.55,5,2,1,8488619
000584,134912240,6.58,30,2,2,8488640
000584,134912270,6.55,6,2,1,8488654
000584,134912320,6.55,2,2,1,8488691
000584,134912360,6.55,14,2,1,8488735
000584,134912980,6.55,15,2,1,8489184
000584,134912990,6.55,14,2,1,8489188
000584,134912990,6.55,1,2,1,8489191
000584,134915110,6.55,1,2,1,8490307
000584,134915130,6.55,1,2,1,8490316
000584,134915140,6.55,1,2,1,8490317
000584,134915140,6.55,3,2,1,8490318
000584,134915140,6.55,1,2,1,8490319
000584,134915140,6.55,5,2,1,8490320
000584,134915230,6.55,2,2,1,8490373
000584,134915280,6.55,6,2,1,8490407
000584,134915310,6.56,1,2,2,8490432
000584,134915310,6.57,1,2,2,8490433
000584,134915990,6.55,13,2,1,8490965
000584,134925470,6.59,11,2,1,8496326
000584,134927800,6.56,1,2,1,8497570
000584,134932390,6.55,400,2,2,8500159
000584,134949720,6.55,256,2,1,8510334
000584,134957430,6.55,10,2,1,8514824
000584,135000820,6.55,1,2,1,8516811
000584,135011150,6.55,30,2,1,8522972
000584,135012370,6.55,14,2,1,8523835
000584,135015360,6.55,7,2,1,8525638
000584,135016750,6.55,26,2,1,8526540
000584,135018250,6.55,1,2,1,8527381
000584,135018320,6.55,1,2,1,8527435
000584,135018340,6.55,2,2,1,8527447
000584,135018480,6.55,10,2,1,8527525
000584,135040630,6.56,11,2,2,8541137
000584,135043710,6.55,100,2,1,8543035
000584,135045630,6.64,10,2,2,8544224
000584,135050370,6.55,8,2,1,8547255
000584,135055670,6.59,11,2,1,8550741
000584,135055810,6.56,61,2,2,8550811
000584,135057030,6.55,5,2,2,8551552
000584,135107680,6.57,8,2,2,8558472
000584,135108610,6.58,10,2,2,8558963
000584,135128970,6.56,19,2,1,8571478
000584,135128990,6.5,6,2,1,8571491
000584,135129550,6.55,15,2,1,8571772
000584,135137900,6.7,5,2,2,8576773
000584,135141190,6.55,10,2,1,8578837
000584,135142960,6.55,3,2,2,8580039
000584,135148290,6.55,1,2,1,8583497
000584,135158040,6.56,5,2,2,8589845
000584,135201770,6.51,5,2,1,8592400
000584,135208040,6.56,1,2,2,8596793
000584,135223650,6.55,3,2,2,8607265
000584,135225570,6.59,11,2,1,8608489
000584,135226650,6.84,59,2,2,8609066
000584,135237770,6.56,10,2,1,8617223
000584,135239200,6.55,1,2,1,8618262
000584,135310300,6.56,24,2,1,8642951
000584,135325220,6.5,6,2,1,8652594
000584,135326870,6.76,27,2,2,8653673
000584,135345370,6.55,1,2,1,8666569
000584,135345380,6.55,1,2,1,8666570
000584,135347200,6.54,16,2,1,8667894
000584,135355530,6.59,11,2,1,8673902
000584,135407290,6.64,35,2,2,8681591
000584,135410360,6.55,10,2,1,8683585
000584,135412280,6.55,60,2,2,8684688
000584,135417910,6.56,15,2,1,8688348
000584,135439110,6.56,1,2,2,8702376
000584,135501310,6.55,4,2,1,8717561
000584,135505710,6.55,1,2,1,8720458
000584,135524000,6.56,30,2,1,8731725
000584,135524160,6.56,1,2,2,8731799
000584,135525620,6.59,11,2,1,8732722
000584,135526200,6.56,4,2,2,8733040
000584,135527080,6.55,2,2,2,8733559
000584,135535670,6.55,34,2,1,8739064
000584,135544200,6.55,3,2,2,8744643
000584,135544940,6.55,10,2,1,8745135
000584,135548950,6.55,3,2,1,8747706
000584,135559810,6.55,50,2,2,8755312
000584,135600390,6.57,20,2,2,8755753
000584,135603300,6.62,10,2,2,8757622
000584,135635050,6.55,5,2,2,8777605
000584,135636490,6.91,55,2,2,8778456
000584,135638530,6.68,310,2,2,8779611
000584,135653910,6.55,10,2,2,8789062
000584,135655600,6.59,11,2,1,8790207
000584,135655830,6.55,6,2,2,8790340
000584,135701790,6.56,9,2,1,8793847
000584,135706550,6.55,3,2,2,8796943
000584,135708970,6.55,20,2,2,8798307
000584,135712450,6.55,10,2,1,8800417
000584,135719290,6.55,10,2,2,8804408
000584,135720840,6.56,6,2,2,8805116
000584,135721220,6.55,86,2,1,8805382
000584,135732200,6.54,10,2,1,8812078
000584,135733700,6.55,20,2,2,8812892
000584,135737970,6.56,100,2,2,8815355
000584,135741590,6.55,3,2,2,8817448
000584,135744300,6.55,10,2,2,8819081
000584,135749260,6.55,32,2,2,8822449
000584,135803340,6.55,10,2,1,8830471
000584,135812570,6.55,5,2,2,8835908
000584,135825600,6.59,11,2,1,8843289
000584,135834860,6.55,3,2,2,8848386
000584,135836040,6.58,30,2,2,8849135
000584,135837700,6.55,1,2,2,8850123
000584,135844170,6.55,4,2,2,8853682
000584,135848960,6.55,14,2,1,8856542
000584,135855540,6.55,17,2,1,8860412
000584,135857140,6.48,1,2,2,8861229
000584,135857990,6.55,16,2,2,8861708
000584,135901710,6.53,4,2,1,8863880
000584,135909680,6.6,30,2,2,8868434
000584,135910150,6.55,50,2,2,8868708
000584,135912370,6.55,2,2,1,8869983
000584,135913470,6.57,48,2,2,8870611
000584,135913730,6.56,12,2,2,8870736
000584,135924320,6.55,5,2,2,8876892
000584,135927280,6.55,2,2,2,8878546
000584,135928680,6.55,5,2,1,8879379
000584,135937190,6.59,20,2,2,8884179
000584,135938090,6.58,50,2,2,8884599
000584,135943400,6.55,5,2,2,8887702
000584,135946680,6.75,24,2,2,8889594
000584,135947080,6.55,30,2,1,8889801
000584,135955590,6.59,11,2,1,8894692
000584,140002270,6.6,10,2,2,8898524
000584,140005100,6.55,3,2,1,8900392
000584,140006220,6.55,1,2,1,8901205
000584,140006220,6.55,2,2,1,8901207
000584,140006220,6.55,1,2,1,8901212
000584,140006220,6.55,5,2,1,8901214
000584,140019670,6.55,64,2,1,8909988
000584,140021650,6.55,50,2,1,8911230
000584,140024560,6.55,6,2,1,8912957
000584,140048520,6.6,25,2,2,8927638
000584,140054270,6.55,1,2,1,8931260
000584,140054270,6.55,1,2,1,8931261
000584,140100880,6.56,20,2,2,8935243
000584,140103250,6.48,1,2,2,8936660
000584,140117130,6.59,10,2,2,8945167
000584,140118240,6.56,10,2,1,8945709
000584,140125770,6.59,11,2,1,8950541
000584,140136780,6.48,50,2,1,8958403
000584,140140470,6.55,100,2,2,8961135
000584,140141670,6.56,5,2,2,8961983
000584,140143550,6.56,15,2,2,8963603
000584,140145180,6.55,28,2,2,8965006
000584,140146050,6.55,32,2,2,8965890
000584,140148610,6.55,7,2,2,8967774
000584,140149000,6.55,1,2,2,8968202
000584,140149080,6.55,3,2,2,8968274
000584,140149620,6.55,3,2,2,8968650
000584,140150320,6.55,18,2,2,8969190
000584,140200310,6.55,3,2,1,8976780
000584,140206800,6.54,5,2,2,8981832
000584,140207890,6.55,200,2,2,8982523
000584,140209390,6.55,90,2,2,8983573
000584,140215150,6.55,2,2,2,8987439
000584,140222980,6.55,30,2,2,8992519
000584,140226460,6.54,100,2,2,8994564
000584,140230860,6.54,5,2,1,8997491
000584,140233710,6.55,10,2,1,8999237
000584,140235900,6.56,50,2,2,9000467
000584,140237610,6.54,10,2,2,9001521
000584,140242230,6.55,20,2,2,9004095
000584,140248350,6.54,17,2,2,9007868
000584,140249010,6.55,5,2,1,9008413
000584,140255700,6.58,11,2,1,9012618
